time	time_seconds	lambda1_nats_per_second	full_sscs_lz76_nats_per_second	full_sscs_lz76_bits_per_second	n_symbols_total	n_symbols_discarded	n_symbols_used	alphabet_size	lz76_phrase_count	mean_event_interval_seconds
1300000	1300	0.232385686366	0.225899021729	0.32590339839	137	104	33	12	21	9.84975609616
1310000	1310	0.232091499926	0.223294937644	0.322146499195	138	104	34	12	21	9.7541226387
1320000	1320	0.231184696896	0.216101614796	0.311768727994	139	104	35	12	21	9.87132298344
1330000	1330	0.230140439035	0.22357907308	0.322556419979	140	104	36	12	22	9.79487127306
1340000	1340	0.23172566075	0.219985068947	0.31737136804	141	104	37	12	22	9.75989999075
1350000	1350	0.233119260183	0.215704346934	0.31119559162	142	104	38	12	22	9.76322899614
1360000	1360	0.231723876747	0.218964597698	0.315899139229	144	104	40	12	23	9.68698003428
1370000	1370	0.230839946902	0.21556805061	0.310998957589	145	104	41	12	23	9.66387805892
1380000	1380	0.230706924973	0.221934140852	0.320183284411	146	104	42	12	24	9.62362619041
1390000	1390	0.230782979907	0.218435671573	0.315136060132	147	104	43	13	24	9.61049295683
1400000	1400	0.234902118573	0.225356037242	0.325120037364	148	104	44	13	25	9.54093696737
1410000	1410	0.232688087838	0.219222802901	0.316271650594	149	104	45	14	25	9.6468636763
1420000	1420	0.231623454436	0.225612635395	0.325490230247	150	104	46	14	26	9.5917265386
1430000	1430	0.236503282725	0.22282283187	0.321465394536	151	104	47	14	26	9.55857560993
1440000	1440	0.231838185958	0.225237961707	0.324949690375	153	104	49	14	27	9.5209190889
1450000	1450	0.233565572327	0.221262683334	0.31921457598	154	104	50	14	27	9.54744103749
1460000	1460	0.235880823249	0.227366552113	0.328020597197	155	104	51	14	28	9.49413775654
1470000	1470	0.23646552412	0.224207796253	0.323463475783	156	104	52	14	28	9.48937908092
1480000	1480	0.236573653222	0.224207796253	0.323463475783	156	104	52	14	28	9.48937908092
1490000	1490	0.236423678282	0.231328915596	0.333737079345	158	104	54	15	30	9.57987566051
1500000	1500	0.237523539704	0.237060117925	0.342005456523	159	104	55	15	31	9.52787303143
1510000	1510	0.235773674937	0.237060117925	0.342005456523	159	104	55	15	31	9.52787303143
1520000	1520	0.239254247121	0.228795047074	0.330081479793	161	104	57	15	31	9.61057711709
1530000	1530	0.239174545	0.228795047074	0.330081479793	161	104	57	15	31	9.61057711709
1540000	1540	0.234784653617	0.231459246891	0.333925107658	162	104	58	15	32	9.67878557328
1550000	1550	0.235274038737	0.226742868334	0.327120811703	163	104	59	15	32	9.7535404246
1560000	1560	0.236267809374	0.232146522084	0.33491663617	164	104	60	15	33	9.70029397385
1570000	1570	0.23674673128	0.228447630638	0.329580263824	165	104	61	15	33	9.73490231845
1580000	1580	0.236824962899	0.228447630638	0.329580263824	165	104	61	15	33	9.73490231845
1590000	1590	0.237996104218	0.23040104719	0.332398448196	166	104	62	15	34	9.82316387454
1600000	1600	0.237583422686	0.226449001737	0.32669685182	167	104	63	15	34	9.87408844479
1610000	1610	0.238919297939	0.229002553474	0.330380848247	168	104	64	15	35	9.93171976344
1620000	1620	0.237538451266	0.23188222718	0.334535339223	169	104	65	15	36	9.97044216027
1630000	1630	0.237947212858	0.22914538487	0.330586910394	170	104	66	16	36	9.97299694349
1640000	1640	0.238180749458	0.23286484385	0.33595295542	171	104	67	16	37	9.97142545526
1650000	1650	0.235774563289	0.237149723739	0.342134730387	172	104	68	16	38	9.9429177104
1660000	1660	0.238700427237	0.234095907125	0.337729004302	173	104	69	16	38	9.96098906334
1670000	1670	0.23839850935	0.234095907125	0.337729004302	173	104	69	16	38	9.96098906334
1680000	1680	0.236760331555	0.236099485142	0.340619556371	174	104	70	16	39	10.0255143559
1690000	1690	0.238988874107	0.234169133644	0.337834647838	175	104	71	16	39	9.99906353453
1700000	1700	0.237152774643	0.236040584445	0.340534580627	176	104	72	16	40	10.0657504609
1710000	1710	0.236433845197	0.236040584445	0.340534580627	176	104	72	16	40	10.0657504609
1720000	1720	0.23629441909	0.236341436446	0.340968618317	178	104	74	16	41	10.0899983924
1730000	1730	0.238556679485	0.233991794242	0.337578801161	179	104	75	16	41	10.0867931846
1740000	1740	0.23691099388	0.230999144651	0.333261320438	180	104	76	16	41	10.1139624302
1750000	1750	0.238717107504	0.230999144651	0.333261320438	180	104	76	16	41	10.1139624302
1760000	1760	0.237131962118	0.232865562864	0.335953992738	181	104	77	16	42	10.1747479652
1770000	1770	0.236461793255	0.229468649506	0.331053282682	182	104	78	16	42	10.2232707714
1780000	1780	0.235591185319	0.228082197212	0.329053054833	183	104	79	16	42	10.1849141268
1790000	1790	0.237322975562	0.231700456496	0.334273099558	184	104	80	16	43	10.1654496144
1800000	1800	0.236707789126	0.228808885724	0.330101444745	185	104	81	17	43	10.1956517847
1810000	1810	0.235977854447	0.23228064576	0.335110135732	186	104	82	17	44	10.1798453839
1820000	1820	0.236600313627	0.230849533679	0.33304547743	187	104	83	17	44	10.1473798765
1830000	1830	0.237471576788	0.234397544884	0.3381641756	188	104	84	17	45	10.1266071609
1840000	1840	0.23470218011	0.231131540224	0.333452326874	189	104	85	17	45	10.1759882679
1850000	1850	0.234518919577	0.229357493397	0.330892918314	190	104	86	17	45	10.1621407071
1860000	1860	0.23423953937	0.232807820094	0.33587068753	191	104	87	17	46	10.1426350345
1870000	1870	0.233060815684	0.229703281267	0.33139178476	192	104	88	17	46	10.1889100112
1880000	1880	0.233974532583	0.227802590818	0.328649668075	193	104	89	17	46	10.1841219246
1890000	1890	0.232955477606	0.227802590818	0.328649668075	193	104	89	17	46	10.1841219246
1900000	1900	0.233191621657	0.224899235313	0.324461011485	194	104	90	17	46	10.226369677
1910000	1910	0.233541702351	0.227664736111	0.328450785772	195	104	91	17	47	10.233401185
1920000	1920	0.235347208285	0.226140454095	0.326251711667	196	104	92	17	47	10.2150859014
1930000	1930	0.232933722655	0.232270945132	0.335096140684	198	104	94	18	49	10.1963387466
1940000	1940	0.233959733207	0.231325406138	0.333732016266	199	104	95	18	49	10.1538426079
1950000	1950	0.234488432259	0.234831334908	0.338790002317	200	104	96	18	50	10.1232856509
1960000	1960	0.236186559227	0.233275923311	0.33654601772	201	104	97	18	50	10.1086233378
1970000	1970	0.23458619146	0.230829827438	0.333017047334	202	104	98	18	50	10.1341717738
1980000	1980	0.234833062505	0.234093958819	0.337726193491	203	104	99	18	51	10.1121061177
1990000	1990	0.233905175821	0.231745813539	0.334338535939	205	104	101	18	51	10.0558769719
2000000	2000	0.235218372704	0.234303891675	0.33802906258	206	104	102	19	52	10.0631246904
2010000	2010	0.235211898261	0.234303891675	0.33802906258	206	104	102	19	52	10.0631246904
2020000	2020	0.236013625005	0.236318702789	0.340935820584	207	104	103	19	53	10.0917130942
2030000	2030	0.234942782312	0.233480572521	0.336841264119	208	104	104	19	53	10.1372590825
2040000	2040	0.235024840524	0.236330939232	0.340953474038	209	104	105	19	54	10.1276004349
2050000	2050	0.23868589068	0.235191764124	0.339309991759	210	104	106	19	54	10.101179624
2060000	2060	0.235165990443	0.232684634223	0.335692967885	211	104	107	19	54	10.1349626023
2070000	2070	0.23553955485	0.232684634223	0.335692967885	211	104	107	19	54	10.1349626023
2080000	2080	0.236004706625	0.234279250036	0.337993512209	212	104	108	19	55	10.1776776224
2090000	2090	0.234503982841	0.231825190889	0.334453053248	213	104	109	19	55	10.211115869
2100000	2100	0.233810065569	0.233808617196	0.337314532546	215	104	111	19	56	10.162068572
2110000	2110	0.234668096818	0.232864978082	0.335953149075	216	104	112	19	56	10.1314051391
2120000	2120	0.233486095307	0.232864978082	0.335953149075	216	104	112	19	56	10.1314051391
2130000	2130	0.233151539726	0.233260194987	0.336523326544	218	104	114	19	57	10.1521788762
2140000	2140	0.233851123069	0.233260194987	0.336523326544	218	104	114	19	57	10.1521788762
2150000	2150	0.234938115581	0.230758994614	0.33291485717	219	104	115	19	57	10.1917410779
2160000	2160	0.233630275064	0.232428900185	0.335324021656	221	104	117	19	58	10.156808361
2170000	2170	0.234171633682	0.232428900185	0.335324021656	221	104	117	19	58	10.156808361
2180000	2180	0.233015955034	0.233968266319	0.337544857543	222	104	118	19	59	10.1951531708
2190000	2190	0.232859175255	0.232834597076	0.335909318549	223	104	119	19	59	10.1766723051
2200000	2200	0.232537873703	0.234581266581	0.338429229982	225	104	121	19	60	10.1375441916
2210000	2210	0.233738036565	0.233057704775	0.33623119492	226	104	122	19	60	10.13754642
2220000	2220	0.233739960422	0.236163024167	0.340711223807	227	104	123	19	61	10.1054365351
2230000	2230	0.232815768023	0.234123973581	0.337769495638	229	104	125	19	61	10.0639719537
2240000	2240	0.23460644179	0.237002034818	0.341921660312	230	104	126	19	62	10.0410857889
2250000	2250	0.233750195733	0.23497600545	0.338998717791	231	104	127	19	62	10.0643413807
2260000	2260	0.234484648267	0.237549058434	0.34271084857	232	104	128	19	63	10.0531177066
2270000	2270	0.234386117419	0.237549058434	0.34271084857	232	104	128	19	63	10.0531177066
2280000	2280	0.233970386428	0.235291982284	0.339454576002	233	104	129	19	63	10.0870277541
2290000	2290	0.23445525762	0.236958286822	0.341858545296	235	104	131	19	64	10.0514559901
2300000	2300	0.233685347686	0.239761643982	0.345902934768	236	104	132	19	65	10.0283347983
2310000	2310	0.233288217408	0.237889478332	0.343201970669	238	104	134	19	65	9.98706554855
2320000	2320	0.234920204422	0.240709076683	0.347269791228	239	104	135	19	66	9.9627914708
2330000	2330	0.234748808192	0.239791817415	0.34594646583	240	104	136	19	66	9.94230138368
2340000	2340	0.234443027885	0.241491833813	0.348399071057	242	104	138	19	67	9.90599694866
2350000	2350	0.234508807615	0.240682108167	0.347230883883	243	104	139	19	67	9.88227772107
2360000	2360	0.234945770429	0.239255695145	0.34517300489	244	104	140	19	67	9.88452488976
2370000	2370	0.235334397202	0.240837796412	0.347455494542	245	104	141	20	68	9.90972351955
2380000	2380	0.235643388337	0.243446869421	0.351219591234	246	104	142	20	69	9.89174004757
2390000	2390	0.23560584217	0.242430146351	0.349752769902	247	104	143	20	69	9.87772904139
2400000	2400	0.234992988208	0.244038187524	0.352072682928	249	104	145	20	70	9.84502114776
2410000	2410	0.23589534047	0.243194697909	0.350855784644	250	104	146	20	70	9.82505151474
2420000	2420	0.234731247255	0.243194697909	0.350855784644	250	104	146	20	70	9.82505151474
2430000	2430	0.234774924227	0.240004781068	0.346253707437	252	104	148	20	70	9.84791359229
2440000	2440	0.234220725777	0.242513972641	0.349873705675	253	104	149	20	71	9.83213776971
2450000	2450	0.234195561874	0.241450803416	0.348339876707	254	104	150	20	71	9.82270786562
2460000	2460	0.232639191382	0.242819987829	0.35031519227	255	104	151	20	72	9.85234112745
2470000	2470	0.232416851392	0.241671297034	0.348657981757	256	104	152	20	72	9.8469818613
2480000	2480	0.233400898679	0.240644223225	0.347176227465	257	104	153	20	72	9.83719813616
2490000	2490	0.233330610229	0.243140851031	0.35077810002	258	104	154	20	73	9.82001318724
2500000	2500	0.23308689402	0.241414123197	0.348286958336	260	104	156	20	73	9.78846478875
2510000	2510	0.232251309303	0.243800457321	0.351729710743	261	104	157	20	74	9.77520176146
2520000	2520	0.231699402347	0.242785088882	0.350264843732	262	104	158	20	74	9.76620443973
2530000	2530	0.230766453892	0.240838543396	0.347456572212	263	104	159	20	74	9.79541154131
2540000	2540	0.23069532141	0.243120341407	0.350748510887	264	104	160	20	75	9.78522698728
2550000	2550	0.230473374604	0.242463012643	0.34980018594	265	104	161	20	75	9.76278323367
2560000	2560	0.229896745808	0.243823730329	0.351763286596	267	104	163	20	76	9.74064374467
2570000	2570	0.23118618374	0.243823730329	0.351763286596	267	104	163	20	76	9.74064374467
2580000	2580	0.228253378305	0.241940435285	0.349046266176	268	104	164	20	76	9.76832472035
2590000	2590	0.229130455128	0.240860173629	0.347487778043	269	104	165	20	76	9.7642935109
2600000	2600	0.228694765306	0.24216535095	0.34937075089	271	104	167	20	77	9.74455488769
2610000	2610	0.228720345689	0.241231163938	0.348023003922	272	104	168	20	77	9.73540670375
2620000	2620	0.22851091238	0.240450752115	0.346897107655	273	104	169	20	77	9.72045672516
2630000	2630	0.228678032003	0.24265275176	0.350073921622	274	104	170	20	78	9.71110011383
2640000	2640	0.229178879943	0.240801397995	0.347402982726	275	104	171	20	78	9.73964536039
2650000	2650	0.229757496006	0.239981396399	0.346219970491	276	104	172	20	78	9.72712437577
2660000	2660	0.228306412055	0.241231561469	0.348023577438	277	104	173	20	79	9.75509667051
2670000	2670	0.229375955069	0.240414145845	0.346844295971	278	104	174	20	79	9.7428946894
2680000	2680	0.229568475104	0.240414145845	0.346844295971	278	104	174	20	79	9.7428946894
2690000	2690	0.228655654012	0.240988257147	0.347672563499	280	104	176	20	80	9.75242539021
2700000	2700	0.228675642593	0.24006571358	0.34634161447	281	104	177	20	80	9.74525961703
2710000	2710	0.227694145577	0.24006571358	0.34634161447	281	104	177	20	80	9.74525961703
2720000	2720	0.228391207412	0.238367068887	0.343890988195	282	104	178	20	80	9.77018970846
2730000	2730	0.228913796523	0.237290540444	0.342337885949	283	104	179	20	80	9.77023657729
2740000	2740	0.227857235652	0.23875228804	0.344446741956	284	104	180	20	81	9.78767827563
2750000	2750	0.228706077635	0.240084118272	0.346368166828	286	104	182	20	82	9.76600355904
2760000	2760	0.228194469635	0.239116852927	0.344972697911	287	104	183	20	82	9.76219468471
2770000	2770	0.2286000633	0.241201328614	0.347979960648	288	104	184	20	83	9.752804899
2780000	2780	0.229121664827	0.240549786517	0.347039984095	289	104	185	20	83	9.73646919542
2790000	2790	0.227795637246	0.23888528504	0.344638616068	290	104	186	20	83	9.76166955712
2800000	2800	0.228253563289	0.240940358804	0.347603460797	291	104	187	20	84	9.75263261337
2810000	2810	0.228648857475	0.239686793332	0.345794948107	292	104	188	21	84	9.76143408624
2820000	2820	0.229408296418	0.241916508237	0.349011746743	293	104	189	21	85	9.74468203264
2830000	2830	0.22965484409	0.240544064564	0.347031729062	294	104	190	21	85	9.75851505062
2840000	2840	0.229697782353	0.239822787907	0.345991146806	295	104	191	21	85	9.74635975983
2850000	2850	0.229268914987	0.241614629619	0.348576227957	296	104	192	21	86	9.74659442506
2860000	2860	0.229471834637	0.24082240889	0.34743329504	297	104	193	21	86	9.73760267879
2870000	2870	0.229433885818	0.241899229809	0.34898681924	299	104	195	21	87	9.72540936024
2880000	2880	0.229945587815	0.241041662295	0.34774961084	300	104	196	21	87	9.71963347183
2890000	2890	0.230513741261	0.239833971547	0.346007281388	301	104	197	22	87	9.7283611632
2900000	2900	0.2308076324	0.241660920148	0.348643011075	302	104	198	22	88	9.72577982856
2910000	2910	0.231656137499	0.240467183205	0.346920812706	303	104	199	22	88	9.73420938877
2920000	2920	0.231868592014	0.242603972758	0.350003548398	304	104	200	22	89	9.71851862652
2930000	2930	0.231389713909	0.241366131459	0.348217720894	305	104	201	22	89	9.72891068938
2940000	2940	0.231883275792	0.240611690835	0.347129293148	306	104	202	22	89	9.72018942675
2950000	2950	0.231518633748	0.242568772828	0.349952765633	307	104	203	22	90	9.71109568093
2960000	2960	0.231869258728	0.241053796764	0.347767117179	309	104	205	22	90	9.69464593268
2970000	2970	0.231591603347	0.241053796764	0.347767117179	309	104	205	22	90	9.69464593268
2980000	2980	0.231121780264	0.242256354537	0.349502041315	310	104	206	22	91	9.71523067091
2990000	2990	0.230968277095	0.241131448431	0.347879144853	311	104	207	22	91	9.72222963935
3000000	3000	0.230317025378	0.242267360607	0.349517919717	312	104	208	22	92	9.74474706259
3010000	3010	0.230156970284	0.24152662899	0.348449269886	313	104	209	22	92	9.73660559508
3020000	3020	0.229766233784	0.240493209077	0.346958360103	314	104	210	22	92	9.74057585984
3030000	3030	0.230452300671	0.242376350348	0.349675158676	315	104	211	22	93	9.73228558146
3040000	3040	0.230921191326	0.24149500285	0.348403643012	316	104	212	22	93	9.73031821169
3050000	3050	0.230463953659	0.242568341682	0.349952143622	317	104	213	22	94	9.75401919522
3060000	3060	0.230536518039	0.242568341682	0.349952143622	317	104	213	22	94	9.75401919522
3070000	3070	0.229922332198	0.243164128251	0.35081168195	319	104	215	22	95	9.75913936872
3080000	3080	0.230550962835	0.242265345326	0.34951501228	320	104	216	22	95	9.75842035631
3090000	3090	0.232590119838	0.242265345326	0.34951501228	320	104	216	22	95	9.75842035631
3100000	3100	0.229182990637	0.240851808634	0.347475709905	321	104	217	22	95	9.77885370735
3110000	3110	0.229806579902	0.242499886351	0.349853383455	322	104	218	22	96	9.77795835206
3120000	3120	0.228864021082	0.241096875957	0.347829267317	323	104	219	22	96	9.79827218288
3130000	3130	0.229014913372	0.242769366116	0.350242160576	324	104	220	22	97	9.79571457556
3140000	3140	0.22989001459	0.241572220358	0.348515044326	325	104	221	22	97	9.80795443708
3150000	3150	0.2298965913	0.241572220358	0.348515044326	325	104	221	22	97	9.80795443708
3160000	3160	0.228419921515	0.242680203927	0.350113526727	326	104	222	22	98	9.82760708333
3170000	3170	0.228870045977	0.241330621095	0.348166490268	328	104	224	22	98	9.81058738815
3180000	3180	0.228531055785	0.243181532639	0.350836791175	329	104	225	22	99	9.79960999137
3190000	3190	0.229131641022	0.242333796246	0.349613766084	330	104	226	22	99	9.79839453879
3200000	3200	0.228171695082	0.241193588745	0.347968794377	331	104	227	22	99	9.80932941362
3210000	3210	0.228880436748	0.240154047629	0.346469053563	332	104	228	22	99	9.81652837576
3220000	3220	0.228573044763	0.24191523815	0.349009914395	333	104	229	22	100	9.80841217986
3230000	3230	0.229209415019	0.241189543457	0.34796295826	334	104	230	22	100	9.80300503221
3240000	3240	0.229209622259	0.240255887918	0.346615978044	335	104	231	22	100	9.80631527212
3250000	3250	0.229177255152	0.241882852445	0.348963191698	336	104	232	22	101	9.80312956462
3260000	3260	0.23011320223	0.241372944828	0.348227550508	337	104	233	22	101	9.78940079106
3270000	3270	0.22982323191	0.240050298938	0.346319375842	338	104	234	22	101	9.8089740296
3280000	3280	0.229914727101	0.241658600485	0.348639664508	339	104	235	22	102	9.805951169
3290000	3290	0.230441536162	0.241147645533	0.347902512332	340	104	236	22	102	9.79270032837
3300000	3300	0.229449899284	0.239904087239	0.346108436949	341	104	237	22	102	9.80951331969
